TABLE NO.  2
 ID             ,SID            ,KA             ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  1.24000000E+02, 3.00000000E+00, 1.23569544E+00, 4.81451636E-03, 5.19681029E-02, 1.56961393E-03, 9.01621942E-02, 3.34385882E-03, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.25000000E+02, 3.00000000E+00, 1.19198154E+00, 4.63644038E-03, 4.93260832E-02,-3.44472253E-02, 5.24735114E-02,-4.88332535E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.26000000E+02, 3.00000000E+00, 1.22270723E+00, 4.48494662E-03, 4.44032377E-02,-8.99686842E-03, 1.92531924E-02,-1.53973877E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.27000000E+02, 3.00000000E+00, 1.31643379E+00, 3.99111535E-03, 4.80346187E-02, 6.48620998E-02,-9.74026729E-02,-7.53642921E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.28000000E+02, 3.00000000E+00, 1.23947083E+00, 3.97261057E-03, 5.73707630E-02, 4.62023189E-03,-1.02049949E-01, 1.02248552E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.29000000E+02, 3.00000000E+00, 1.16221932E+00, 4.67947664E-03, 6.37926327E-02,-5.97329225E-02, 6.17128726E-02, 2.08351443E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.30000000E+02, 3.00000000E+00, 1.23172776E+00, 4.99988530E-03, 4.88043812E-02,-1.64643679E-03, 1.27941572E-01,-5.94661771E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.31000000E+02, 3.00000000E+00, 1.19730783E+00, 4.62353774E-03, 5.56256983E-02,-2.99887488E-02, 4.96867566E-02, 7.13590292E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.32000000E+02, 3.00000000E+00, 1.23434409E+00, 4.56765039E-03, 5.17140687E-02, 4.75419433E-04, 3.75255341E-02,-1.55639877E-03, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.33000000E+02, 3.00000000E+00, 1.35953007E+00, 4.50965281E-03, 4.83354043E-02, 9.70747985E-02, 2.47467676E-02,-6.91219647E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.34000000E+02, 3.00000000E+00, 1.23014867E+00, 4.83365409E-03, 4.81855352E-02,-2.92927620E-03, 9.41293218E-02,-7.22273895E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.35000000E+02, 3.00000000E+00, 1.35515488E+00, 4.24509982E-03, 5.38416739E-02, 9.38514464E-02,-3.57080674E-02, 3.87615087E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.36000000E+02, 3.00000000E+00, 1.23853676E+00, 4.49187116E-03, 5.49346848E-02, 3.86634029E-03, 2.07959536E-02, 5.88586650E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.37000000E+02, 3.00000000E+00, 1.38925697E+00, 4.34007056E-03, 5.60801499E-02, 1.18704745E-01,-1.35827952E-02, 7.94956494E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.38000000E+02, 3.00000000E+00, 1.22246860E+00, 4.52804652E-03, 4.41534846E-02,-9.19205255E-03, 2.88172126E-02,-1.59614416E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.39000000E+02, 3.00000000E+00, 1.12141445E+00, 4.15200085E-03, 5.77965037E-02,-9.54735162E-02,-5.78830510E-02, 1.09642019E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.40000000E+02, 3.00000000E+00, 1.23004927E+00, 4.68458305E-03, 4.85016227E-02,-3.01008331E-03, 6.28035144E-02,-6.56890098E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.41000000E+02, 3.00000000E+00, 1.27417822E+00, 4.59359276E-03, 5.08568803E-02, 3.22371321E-02, 4.31890530E-02,-1.82708464E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.42000000E+02, 3.00000000E+00, 1.22667061E+00, 3.76720966E-03, 4.89506451E-02,-5.76062744E-03,-1.55138818E-01,-5.64737177E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.43000000E+02, 3.00000000E+00, 1.24032256E+00, 4.48388831E-03, 5.55347447E-02, 5.30716973E-03, 1.90171942E-02, 6.97225902E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.44000000E+02, 3.00000000E+00, 1.23961549E+00, 4.58326879E-03, 5.54515870E-02, 4.73693672E-03, 4.09390511E-02, 6.82240678E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.45000000E+02, 3.00000000E+00, 1.15910964E+00, 4.57475812E-03, 5.47237448E-02,-6.24121503E-02, 3.90804268E-02, 5.50114408E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.46000000E+02, 3.00000000E+00, 1.24711756E+00, 4.55248774E-03, 6.13883104E-02, 1.07706289E-02, 3.42004386E-02, 1.69933167E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.47000000E+02, 3.00000000E+00, 1.16209577E+00, 5.11408264E-03, 4.21745088E-02,-5.98392369E-02, 1.50524634E-01,-2.05470285E-01, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.48000000E+02, 3.00000000E+00, 1.22818942E+00, 4.11323286E-03, 4.88729807E-02,-4.52323853E-03,-6.72640976E-02,-5.80615641E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.49000000E+02, 3.00000000E+00, 1.17285674E+00, 4.22314965E-03, 4.84933467E-02,-5.06218728E-02,-4.08921890E-02,-6.58596583E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.50000000E+02, 3.00000000E+00, 1.23543762E+00, 4.09704487E-03, 5.39335495E-02, 1.36095305E-03,-7.12074515E-02, 4.04664592E-02, 3.01717932E-02,-1.13383326E-01, 1.21625314E-01
  1.51000000E+02, 4.00000000E+00, 1.24817975E+00, 6.24908555E-03, 3.81208576E-02,-5.06113186E-02, 9.71276822E-02, 3.72619093E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.52000000E+02, 4.00000000E+00, 1.32441992E+00, 6.29170593E-03, 4.13136861E-02, 8.67695868E-03, 1.03924788E-01, 1.17694161E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.53000000E+02, 4.00000000E+00, 1.46867727E+00, 5.78742951E-03, 3.44755731E-02, 1.12064574E-01, 2.03807806E-02,-6.32486177E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.54000000E+02, 4.00000000E+00, 1.31143026E+00, 5.28850907E-03, 3.66531125E-02,-1.17925951E-03,-6.97710933E-02,-2.00131470E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.55000000E+02, 4.00000000E+00, 1.52257163E+00, 6.23123496E-03, 3.61324657E-02, 1.48103163E-01, 9.42670818E-02,-1.63078767E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.56000000E+02, 4.00000000E+00, 1.32045451E+00, 6.29875561E-03, 3.92993539E-02, 5.67839839E-03, 1.05044632E-01, 6.77084133E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.57000000E+02, 4.00000000E+00, 1.18639630E+00, 5.90865675E-03, 3.58874795E-02,-1.01377216E-01, 4.11110628E-02,-2.31111921E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.58000000E+02, 4.00000000E+00, 1.32638692E+00, 6.90266508E-03, 4.13671804E-02, 1.01610358E-02, 1.96600121E-01, 1.18988156E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.59000000E+02, 4.00000000E+00, 1.28497807E+00, 5.46817271E-03, 3.76243079E-02,-2.15559511E-02,-3.63629563E-02, 2.41506633E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.60000000E+02, 4.00000000E+00, 1.32177970E+00, 6.16387543E-03, 4.01763633E-02, 6.68148229E-03, 8.33982487E-02, 8.97791788E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.61000000E+02, 4.00000000E+00, 1.36184706E+00, 5.79979833E-03, 3.50646070E-02, 3.65443085E-02, 2.25156873E-02,-4.63073903E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.62000000E+02, 4.00000000E+00, 1.31137517E+00, 5.27465631E-03, 3.66517660E-02,-1.22126795E-03,-7.23939370E-02,-2.03805171E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.63000000E+02, 4.00000000E+00, 1.15794363E+00, 5.71788769E-03, 3.51808902E-02,-1.25651902E-01, 8.29199369E-03,-4.29966224E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.64000000E+02, 4.00000000E+00, 1.31552850E+00, 5.33519308E-03, 3.85134531E-02, 1.94088155E-03,-6.09823845E-02, 4.75079448E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.65000000E+02, 4.00000000E+00, 1.25494093E+00, 6.38884590E-03, 3.65265803E-02,-4.52090984E-02, 1.19246183E-01,-5.45944299E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.66000000E+02, 4.00000000E+00, 1.31084071E+00, 5.00476696E-03, 3.68889823E-02,-1.62891352E-03,-1.24916609E-01, 4.41325824E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.67000000E+02, 4.00000000E+00, 1.41546553E+00, 5.42311584E-03, 3.57276207E-02, 7.51608694E-02,-4.46369312E-02,-2.75755857E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.68000000E+02, 4.00000000E+00, 1.30836798E+00, 5.12010871E-03, 3.55480425E-02,-3.51705852E-03,-1.02131789E-01,-3.26145728E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.69000000E+02, 4.00000000E+00, 1.39004097E+00, 6.65006524E-03, 3.08501120E-02, 5.70356179E-02, 1.59319206E-01,-1.74359286E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.70000000E+02, 4.00000000E+00, 1.31827372E+00, 5.26144221E-03, 4.00073250E-02, 4.02548390E-03,-7.49022865E-02, 8.55628961E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.71000000E+02, 4.00000000E+00, 1.19079188E+00, 6.81521897E-03, 3.97954562E-02,-9.76790712E-02, 1.83850735E-01, 8.02530738E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.72000000E+02, 4.00000000E+00, 1.30456600E+00, 4.42826720E-03, 3.51334487E-02,-6.42718500E-03,-2.47299104E-01,-4.43460346E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.73000000E+02, 4.00000000E+00, 1.31038742E+00, 6.16547106E-03, 3.67559608E-02,-1.97477299E-03, 8.36570829E-02, 8.00744388E-04, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.74000000E+02, 4.00000000E+00, 1.29495584E+00, 5.32674089E-03, 2.96700246E-02,-1.38210094E-02,-6.25678735E-02,-2.13362402E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.75000000E+02, 4.00000000E+00, 1.36649225E+00, 4.62795432E-03, 4.24136401E-02, 3.99494488E-02,-2.03192520E-01, 1.43970346E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.76000000E+02, 4.00000000E+00, 1.31750405E+00, 5.90226420E-03, 3.84931002E-02, 3.44146773E-03, 4.00285804E-02, 4.69793427E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.77000000E+02, 4.00000000E+00, 1.26207381E+00, 4.60744688E-03, 3.78375719E-02,-3.95413580E-02,-2.07633578E-01, 2.98029080E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.78000000E+02, 4.00000000E+00, 1.31822224E+00, 6.29102968E-03, 3.82242760E-02, 3.98643878E-03, 1.03817299E-01, 3.99711457E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.79000000E+02, 4.00000000E+00, 1.34463625E+00, 6.03319073E-03, 3.23746339E-02, 2.38259284E-02, 6.19685546E-02,-1.26124455E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.80000000E+02, 4.00000000E+00, 1.31223591E+00, 5.97994342E-03, 3.59014480E-02,-5.65123738E-04, 5.31036468E-02,-2.27220356E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.81000000E+02, 4.00000000E+00, 1.51064513E+00, 6.21421559E-03, 3.78858197E-02, 1.40239196E-01, 9.15320457E-02, 3.10772248E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.82000000E+02, 4.00000000E+00, 1.32179006E+00, 5.66587911E-03, 4.10419345E-02, 6.68931512E-03,-8.45394110E-04, 1.11094672E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.83000000E+02, 4.00000000E+00, 1.28430865E+00, 5.76933302E-03, 4.00910683E-02,-2.20770454E-02, 1.72490204E-02, 8.76539076E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.84000000E+02, 4.00000000E+00, 1.31117716E+00, 6.01578662E-03, 3.53711135E-02,-1.37227233E-03, 5.90796574E-02,-3.76041806E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.85000000E+02, 4.00000000E+00, 1.37968403E+00, 5.13822310E-03, 3.62749691E-02, 4.95569068E-02,-9.86001403E-02,-1.23717173E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.86000000E+02, 4.00000000E+00, 1.30271084E+00, 5.45595920E-03, 3.25598804E-02,-7.85024896E-03,-3.85990176E-02,-1.20418798E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.87000000E+02, 4.00000000E+00, 1.20131593E+00, 5.10220317E-03, 3.53243063E-02,-8.88800450E-02,-1.05635019E-01,-3.89283755E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.88000000E+02, 4.00000000E+00, 1.30890308E+00, 4.49999735E-03, 3.69708158E-02,-3.10816218E-03,-2.31230652E-01, 6.62917314E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.89000000E+02, 4.00000000E+00, 1.34855955E+00, 6.84810292E-03, 4.19495485E-02, 2.67394179E-02, 1.88664208E-01, 1.32968003E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.90000000E+02, 4.00000000E+00, 1.30876298E+00, 5.54181032E-03, 3.50223005E-02,-3.21520596E-03,-2.29862391E-02,-4.75146493E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.91000000E+02, 4.00000000E+00, 1.43963059E+00, 5.09583648E-03, 3.91964997E-02, 9.20889424E-02,-1.06883630E-01, 6.50877828E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.92000000E+02, 4.00000000E+00, 1.31882846E+00, 5.01764143E-03, 4.07708784E-02, 4.44620958E-03,-1.22347470E-01, 1.04468395E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.93000000E+02, 4.00000000E+00, 1.35855651E+00, 5.75894260E-03, 3.64188978E-02, 3.41251427E-02, 1.54464215E-02,-8.41185488E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.94000000E+02, 4.00000000E+00, 1.31593364E+00, 6.65099662E-03, 3.66229416E-02, 2.24880183E-03, 1.59459252E-01,-2.82480155E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.95000000E+02, 4.00000000E+00, 1.41410089E+00, 5.80199660E-03, 3.48242531E-02, 7.41963080E-02, 2.28946408E-02,-5.31855931E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.96000000E+02, 4.00000000E+00, 1.31240817E+00, 5.18046755E-03, 3.73019252E-02,-4.33858718E-04,-9.04121462E-02, 1.55452749E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.97000000E+02, 4.00000000E+00, 1.05938633E+00, 5.01602356E-03, 3.62198994E-02,-2.14607797E-01,-1.22669958E-01,-1.38909910E-02, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.98000000E+02, 4.00000000E+00, 1.31309099E+00, 5.90976260E-03, 3.63991066E-02, 8.62855783E-05, 4.12982015E-02,-8.95543391E-03, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  1.99000000E+02, 4.00000000E+00, 1.49902992E+00, 5.91437946E-03, 3.25654231E-02, 1.32520575E-01, 4.20791235E-02,-1.20248581E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  2.00000000E+02, 4.00000000E+00, 1.30468500E+00, 6.14739905E-03, 3.24005258E-02,-6.33597349E-03, 8.07216150E-02,-1.25325015E-01, 9.24050920E-02, 1.40450732E-01,-2.22161285E-01
  2.01000000E+02, 5.00000000E+00, 1.03245914E+00, 4.65308009E-03, 4.95617898E-02,-3.13609240E-02,-1.71711014E-01, 1.05616300E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.02000000E+02, 5.00000000E+00, 1.07156347E+00, 5.14661653E-03, 4.99895138E-02, 5.81438181E-03,-7.09008862E-02, 1.14209388E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.03000000E+02, 5.00000000E+00, 1.12198356E+00, 4.80892040E-03, 4.25956917E-02, 5.17937674E-02,-1.38767790E-01,-4.58507556E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.04000000E+02, 5.00000000E+00, 1.07579970E+00, 5.64935581E-03, 5.21318239E-02, 9.75989639E-03, 2.23011230E-02, 1.56171716E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.05000000E+02, 5.00000000E+00, 1.14564949E+00, 5.76535733E-03, 4.26959211E-02, 7.26673244E-02, 4.26267347E-02,-4.35004801E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.06000000E+02, 5.00000000E+00, 1.06691314E+00, 4.73525279E-03, 4.74971712E-02, 1.46516797E-03,-1.54205288E-01, 6.30662850E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.07000000E+02, 5.00000000E+00, 1.20356485E+00, 5.70863255E-03, 4.15949542E-02, 1.21983473E-01, 3.27391126E-02,-6.96250033E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.08000000E+02, 5.00000000E+00, 1.06484100E+00, 5.61017285E-03, 4.40712488E-02,-4.78900673E-04, 1.53411301E-02,-1.17962556E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.09000000E+02, 5.00000000E+00, 1.16008722E+00, 4.70904904E-03, 4.23918456E-02, 8.51908005E-02,-1.59754415E-01,-5.06478487E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.10000000E+02, 5.00000000E+00, 1.05411416E+00, 5.73951994E-03, 3.70492395E-02,-1.06036323E-02, 3.81351737E-02,-1.85356047E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.11000000E+02, 5.00000000E+00, 1.03280707E+00, 5.42212500E-03, 4.49528135E-02,-3.10239844E-02,-1.87525940E-02, 8.00948013E-03,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.12000000E+02, 5.00000000E+00, 1.07988160E+00, 6.07483486E-03, 5.45048667E-02, 1.35470140E-02, 9.49144061E-02, 2.00686124E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.13000000E+02, 5.00000000E+00, 1.03109689E+00, 6.73673585E-03, 5.31976645E-02,-3.26812107E-02, 1.98335113E-01, 1.76410624E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.14000000E+02, 5.00000000E+00, 1.07512433E+00, 5.02647396E-03, 5.31301733E-02, 9.13192407E-03,-9.45216642E-02, 1.75141132E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.15000000E+02, 5.00000000E+00, 9.44796578E-01, 5.61365251E-03, 4.34392736E-02,-1.20090027E-01, 1.59611799E-02,-2.62399182E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.16000000E+02, 5.00000000E+00, 1.06888954E+00, 5.57959622E-03, 4.69970414E-02, 3.31590339E-03, 9.87601152E-03, 5.24807798E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.17000000E+02, 5.00000000E+00, 1.17194026E+00, 6.16777252E-03, 4.50120797E-02, 9.53563235E-02, 1.10097355E-01, 9.32702112E-03,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.18000000E+02, 5.00000000E+00, 1.06084316E+00, 6.01277839E-03, 4.06918804E-02,-4.24036744E-03, 8.46465359E-02,-9.15752965E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.19000000E+02, 5.00000000E+00, 1.10929268E+00, 5.32319859E-03, 4.35429183E-02, 4.04181938E-02,-3.71660382E-02,-2.38567911E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.20000000E+02, 5.00000000E+00, 1.05425963E+00, 5.45705884E-03, 3.76083588E-02,-1.04656387E-02,-1.23304287E-02,-1.70377537E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.21000000E+02, 5.00000000E+00, 1.06421508E+00, 6.54568501E-03, 4.67677512E-02,-1.06688090E-03, 1.69565656E-01, 4.75900172E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.22000000E+02, 5.00000000E+00, 1.06299610E+00, 6.12097539E-03, 4.18943016E-02,-2.21296104E-03, 1.02481062E-01,-6.24540531E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.23000000E+02, 5.00000000E+00, 1.04718032E+00, 6.19019808E-03, 3.93384457E-02,-1.72032449E-02, 1.13726687E-01,-1.25401568E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.24000000E+02, 5.00000000E+00, 1.05383652E+00, 5.30473383E-03, 3.76258721E-02,-1.08670594E-02,-4.06408032E-02,-1.69911971E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.25000000E+02, 5.00000000E+00, 1.11144890E+00, 5.96161741E-03, 4.35892904E-02, 4.23600846E-02, 7.61014227E-02,-2.27923847E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.26000000E+02, 5.00000000E+00, 1.07100019E+00, 5.99916991E-03, 4.76818151E-02, 5.28857368E-03, 8.23807113E-02, 6.69462202E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.27000000E+02, 5.00000000E+00, 1.15178718E+00, 5.69951661E-03, 4.53152495E-02, 7.80104172E-02, 3.11409670E-02, 1.60397392E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.28000000E+02, 5.00000000E+00, 1.06513002E+00, 5.60064277E-03, 4.42888828E-02,-2.07513115E-04, 1.36409714E-02,-6.87017887E-03,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.29000000E+02, 5.00000000E+00, 1.07054409E+00, 6.13529225E-03, 4.76165082E-02, 4.86262568E-03, 1.04817313E-01, 6.55756408E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.30000000E+02, 5.00000000E+00, 1.06505582E+00, 5.25189520E-03, 4.49588326E-02,-2.77176823E-04,-5.06513974E-02, 8.14336997E-03,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.31000000E+02, 5.00000000E+00, 9.27731429E-01, 4.54919178E-03, 4.50055342E-02,-1.38317388E-01,-1.94290813E-01, 9.18159445E-03,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.32000000E+02, 5.00000000E+00, 1.06987122E+00, 5.61274464E-03, 4.76466190E-02, 4.23389644E-03, 1.57994404E-02, 6.62078019E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.33000000E+02, 5.00000000E+00, 9.96240456E-01, 5.62937725E-03, 4.18489926E-02,-6.70710204E-02, 1.87584235E-02,-6.35361468E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.34000000E+02, 5.00000000E+00, 1.06826447E+00, 5.72499277E-03, 4.62434177E-02, 2.73094878E-03, 3.56008868E-02, 3.63152620E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.35000000E+02, 5.00000000E+00, 9.04289679E-01, 5.71188230E-03, 4.60662014E-02,-1.63909920E-01, 3.33082186E-02, 3.24756519E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.36000000E+02, 5.00000000E+00, 1.05243086E+00, 4.81655981E-03, 3.77069746E-02,-1.22018019E-02,-1.37180460E-01,-1.67758792E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.37000000E+02, 5.00000000E+00, 1.18609992E+00, 5.26240224E-03, 5.11540423E-02, 1.07366155E-01,-4.86527773E-02, 1.37237646E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.38000000E+02, 5.00000000E+00, 1.06084245E+00, 5.59958185E-03, 4.14265384E-02,-4.24103414E-03, 1.34515260E-02,-7.36821719E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.39000000E+02, 5.00000000E+00, 1.03093488E+00, 5.20415856E-03, 5.02375718E-02,-3.28383530E-02,-5.97823703E-02, 1.19159318E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.40000000E+02, 5.00000000E+00, 1.06650715E+00, 5.63980020E-03, 4.51684623E-02, 1.08456891E-03, 2.06082397E-02, 1.27952357E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.41000000E+02, 5.00000000E+00, 9.58274308E-01, 6.64259160E-03, 4.85993838E-02,-1.05925599E-01, 1.84261790E-01, 8.60069816E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.42000000E+02, 5.00000000E+00, 1.06164689E+00, 5.56205068E-03, 4.20213464E-02,-3.48302154E-03, 6.72646740E-03,-5.94261339E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.43000000E+02, 5.00000000E+00, 9.53591135E-01, 5.61821028E-03, 4.21995504E-02,-1.10824670E-01, 1.67727587E-02,-5.51943038E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.44000000E+02, 5.00000000E+00, 1.06899933E+00, 5.58704153E-03, 4.70613417E-02, 3.41861766E-03, 1.12095038E-02, 5.38480235E-02,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.45000000E+02, 5.00000000E+00, 1.09980192E+00, 5.27270296E-03, 3.93021331E-02, 3.18256979E-02,-4.66972737E-02,-1.26325077E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.46000000E+02, 5.00000000E+00, 1.07277954E+00, 5.85458711E-03, 4.93136789E-02, 6.94858730E-03, 5.79850764E-02, 1.00597635E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.47000000E+02, 5.00000000E+00, 9.19007911E-01, 4.54521421E-03, 5.00932347E-02,-1.47764940E-01,-1.95165543E-01, 1.16282092E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.48000000E+02, 5.00000000E+00, 1.05554230E+00, 5.48639654E-03, 3.83223336E-02,-9.24973126E-03,-6.96872813E-03,-1.51571022E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.49000000E+02, 5.00000000E+00, 1.24618512E+00, 5.00502976E-03, 3.62510524E-02, 1.56782588E-01,-9.87970401E-02,-2.07135458E-01,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
